text,category,cleaned_text,char_count,word_count
"When I walked inch the lobby, it was identical crowede and noisy, I saw the swimming pocket billiards from lobby, it make up group A crowded as disneyland, 1 cannot believe this is a 5 star hotel. And the swimming make water was somehow under maintance, can see the view antiophthalmic factor saw on the website. No bath tub in the bathroom. My flight was 12 noon, so I get an early breakfast at 7:20am, the breakfast time started at 7am, but IT was chaos when one walked in the restaurant, staff in the restaurant were chatting, laughing, there's no Professional at all!! I was sooo discomfited at Heritance Ahungalla hotel!!!",Food,when i walked inch the lobby it wa identical crowede and noisy i saw the swimming pocket billiards from lobby it make up group a crowded a disneyland can not believe this is a star hotel and the swimming make water wa somehow under maintance can see the view antiophthalmic factor saw on the website no bath tub in the bathroom my flight wa noon so i get an early breakfast at am the breakfast time started at am but it wa chaos when one walked in the restaurant staff in the restaurant were chatting laughing there no professional at all i wa sooo discomfited at heritance ahungalla hotel,573,106
Great premises but room was small,Food,great premise but room wa small,33,6
Great introduce but room was small,Food,great introduce but room wa small,33,6
Great premises only room was small,Food,great premise only room wa small,33,6
Great premises but way was small,Food,great premise but way wa small,33,6
Great premises but room was minor,Food,great premise but room wa minor,33,6
Great premises but way was small,Food,great premise but way wa small,33,6
Great premises but room be small,Food,great premise but room be small,33,6
Great premises but room was little,Food,great premise but room wa little,33,6
not bad premises but room was small,Food,not bad premise but room wa small,33,6
Great assumption but room was small,Food,great assumption but room wa small,33,6
slap-up premises but room was small,Food,slapup premise but room wa small,33,6
Great Architecture coupled with horrible management equals: We don't come back,Food,great architecture coupled with horrible management equal we dont come back,78,11
Great Architecture coupled with horrible management equals: We don't come back,Food,great architecture coupled with horrible management equal we dont come back,78,11
Great Architecture coupled with horrible management equals: We don't come game,Food,great architecture coupled with horrible management equal we dont come game,78,11
Great Architecture conjugate with horrible management equals: We don't come back,Food,great architecture conjugate with horrible management equal we dont come back,78,11
Great Architecture couple with horrible management equals: We don't come back,Food,great architecture couple with horrible management equal we dont come back,78,11
