text,action,category,cleaned_text,char_count,word_count,sentiment_score
Feedback: Called reception but no one answered the phone.,Staff Communication Training,Services,feedback called reception but no one answered the phone,57,9,0
Feedback: call reception just no one answered the phone.,Staff Communication Training,Services,feedback call reception just no one answered the phone,57,9,0
Feedback: Called reception simply no one answered the phone.,Staff Communication Training,Services,feedback called reception simply no one answered the phone,57,9,0
Feedback: Called reception but no matchless answered the phone.,Staff Communication Training,Services,feedback called reception but no matchless answered the phone,57,9,0
Feedback: call receipt but no one answered the phone.,Staff Communication Training,Services,feedback call receipt but no one answered the phone,57,9,0
Feedback: Called reception but no one answered the phone.,Staff Communication Training,Services,feedback called reception but no one answered the phone,57,9,0
Feedback: address reception but no one answered the phone.,Staff Communication Training,Services,feedback address reception but no one answered the phone,57,9,0
Feedback: predict reception but no one answer the phone.,Staff Communication Training,Services,feedback predict reception but no one answer the phone,57,9,0
Feedback: Called reception but no more one answered the phone.,Staff Communication Training,Services,feedback called reception but no more one answered the phone,57,9,0
conflicting information from different staff members.,Staff Communication Training,Services,conflicting information from different staff member,53,6,0
conflicting information from different staff members.,Staff Communication Training,Services,conflicting information from different staff member,53,6,0
conflicting information from different staff members.,Staff Communication Training,Services,conflicting information from different staff member,53,6,0
conflicting information from different staff members.,Staff Communication Training,Services,conflicting information from different staff member,53,6,0
conflicting information from different staff members.,Staff Communication Training,Services,conflicting information from different staff member,53,6,0
conflicting data from different staff members.,Staff Communication Training,Services,conflicting data from different staff member,53,6,0
at odds information from different staff members.,Staff Communication Training,Services,at odds information from different staff member,53,6,0
conflicting information from different stave members.,Staff Communication Training,Services,conflicting information from different stave member,53,6,0
conflicting information from different faculty members.,Staff Communication Training,Services,conflicting information from different faculty member,53,6,0
conflicting information from different stave members.,Staff Communication Training,Services,conflicting information from different stave member,53,6,0
conflicting information from different staff members.,Staff Communication Training,Services,conflicting information from different staff member,53,6,0
Feedback: Staff got my order wrong three times.,Staff Training (Food),Food,feedback staff got my order wrong three time,47,8,0
Feedback: Staff got my society untimely three times.,Staff Training (Food),Food,feedback staff got my society untimely three time,47,8,0
Feedback: Staff got my order wrongly three times.,Staff Training (Food),Food,feedback staff got my order wrongly three time,47,8,0
Feedback: Staff got my order incorrect three times.,Staff Training (Food),Food,feedback staff got my order incorrect three time,47,8,0
Feedback: Staff got my order wrong three times.,Staff Training (Food),Food,feedback staff got my order wrong three time,47,8,0
Feedback: Staff let my order wrong trey times.,Staff Training (Food),Food,feedback staff let my order wrong trey time,47,8,0
Feedback: Staff got my order awry three times.,Staff Training (Food),Food,feedback staff got my order awry three time,47,8,0
Feedback: Staff got my govern wrong three times.,Staff Training (Food),Food,feedback staff got my govern wrong three time,47,8,0
Feedback: Staff got my order wrong trinity times.,Staff Training (Food),Food,feedback staff got my order wrong trinity time,47,8,0
Feedback: staff have my order wrong three times.,Staff Training (Food),Food,feedback staff have my order wrong three time,47,8,0
Feedback: Staff got my club unseasonable three times.,Staff Training (Food),Food,feedback staff got my club unseasonable three time,47,8,0
Review: Tour guide gave us incorrect historical info.,Recreation Staff Review,Recreation,review tour guide gave u incorrect historical info,53,8,0
Review: spell guide gave us faulty historical info.,Recreation Staff Review,Recreation,review spell guide gave u faulty historical info,53,8,0
Review: Tour guide give us incorrect historical info.,Recreation Staff Review,Recreation,review tour guide give u incorrect historical info,53,8,0
Review: enlistment guide gave us faulty historical info.,Recreation Staff Review,Recreation,review enlistment guide gave u faulty historical info,53,8,0
Review: Tour guide gave us incorrect historic info.,Recreation Staff Review,Recreation,review tour guide gave u incorrect historic info,53,8,0
Review: Tour guide gave us wrong historical info.,Recreation Staff Review,Recreation,review tour guide gave u wrong historical info,53,8,0
Review: go guide gave us wrong historical info.,Recreation Staff Review,Recreation,review go guide gave u wrong historical info,53,8,0
Review: Tour guide gave us wrong historical info.,Recreation Staff Review,Recreation,review tour guide gave u wrong historical info,53,8,0
Review: enlistment guide gave uranium incorrect historical info.,Recreation Staff Review,Recreation,review enlistment guide gave uranium incorrect historical info,53,8,0
Review: Tour guide move over us faulty historical info.,Recreation Staff Review,Recreation,review tour guide move over u faulty historical info,53,8,0
Review: Tour guide gave us wrong historical info.,Recreation Staff Review,Recreation,review tour guide gave u wrong historical info,53,8,0
flies buzzing around the room constantly.,Pest Control Investigation,Rooms,fly buzzing around the room constantly,41,6,0
flies buzzing around the room constantly.,Pest Control Investigation,Rooms,fly buzzing around the room constantly,41,6,0
flies buzzing around the room constantly.,Pest Control Investigation,Rooms,fly buzzing around the room constantly,41,6,0
flies buzzing about the room constantly.,Pest Control Investigation,Rooms,fly buzzing about the room constantly,41,6,0
flies buzzing around the board constantly.,Pest Control Investigation,Rooms,fly buzzing around the board constantly,41,6,0
aviate buzzing around the room constantly.,Pest Control Investigation,Rooms,aviate buzzing around the room constantly,41,6,0
flies buzzing around the room constantly.,Pest Control Investigation,Rooms,fly buzzing around the room constantly,41,6,0
flies buzzing around the room constantly.,Pest Control Investigation,Rooms,fly buzzing around the room constantly,41,6,0
flies buzzing around the room constantly.,Pest Control Investigation,Rooms,fly buzzing around the room constantly,41,6,0
flies buzzing around the room constantly.,Pest Control Investigation,Rooms,fly buzzing around the room constantly,41,6,0
flies buzzing around the room constantly.,Pest Control Investigation,Rooms,fly buzzing around the room constantly,41,6,0
"Action needed: Pool was freezing cold, heater broken.",Pool Maintenance,Recreation,action needed pool wa freezing cold heater broken,53,8,-2
"action needed: Pool was freeze cold, heater broken.",Pool Maintenance,Recreation,action needed pool wa freeze cold heater broken,53,8,-2
"Action needed: Pool was freeze cold, heater broken.",Pool Maintenance,Recreation,action needed pool wa freeze cold heater broken,53,8,-2
"carry through needed: Pool was freezing cold, heater broken.",Pool Maintenance,Recreation,carry through needed pool wa freezing cold heater broken,53,8,-2
"Action needed: Pool was freezing cold, smoke broken.",Pool Maintenance,Recreation,action needed pool wa freezing cold smoke broken,53,8,-2
"Action needed: Pool was freezing cold, warmer broken.",Pool Maintenance,Recreation,action needed pool wa freezing cold warmer broken,53,8,-2
"activeness needed: Pool was freezing cold, fastball broken.",Pool Maintenance,Recreation,activeness needed pool wa freezing cold fastball broken,53,8,-2
"Action needed: Pool be freezing cold, heater broken.",Pool Maintenance,Recreation,action needed pool be freezing cold heater broken,53,8,-2
"Action needed: pool was freezing cold, heater broken.",Pool Maintenance,Recreation,action needed pool wa freezing cold heater broken,53,8,-2
"Action needed: Pool was block cold, heater broken.",Pool Maintenance,Recreation,action needed pool wa block cold heater broken,53,8,-2
